,city,payment,seller,estimated_delivery,state,rating,customer,order
1594,UNKNOWN,CREDIT CARD,13.0,2018-03-01 12:00:00,SP,4.5,134.0,134.0
1595,contagem,other,5.0,2017-03-16,MG,4.5,53671.0,53671.0
1596,belo horizonte,credit card,6.0,2018-03-07,MG,4.5,53550.0,53550.0
1597,unknown,credit card,0.0,2018-03-27,sp,2.0,21106.0,21106.0
1598,n/a,nones,5.0,n/a,nan,no_info,37267.0,37267.0
1599,RIO DE JANEIRO,CREDIT CARD,1.0,2017-10-27 12:00:00,RJ,5.0,17312.0,17312.0
1600,unknown,credit card,5.0,2018-08-22,MG,4.5,37433.0,37433.0
1601,sao paulo,other,3.0,2018-05-30,SP,1.5,61039.0,61039.0
1602,rio de janeiro,credit card,3.0,2018-08-23,RJ,1.0,61453.0,61453.0
1603,unknown,credit card,12.0,2017-06-08,MG,3.0,42255.0,42255.0
1604,UNKNOWN,OTHER,3.0,NONES,RS,4.0,2835.0,2835.0
1605,unknown,credit card,6.0,2018-06-06 12:00:00,RS,3.0,24304.0,24304.0
1606,valores em falta,nan,20.0,no_info,no_info,3.0,23355.0,23355.0
1607,unknown,credit card,22.0,2018-07-27,RS,4.5,40226.0,40226.0
1608,rio de janeiro,credit card,8.0,nones,rj,5.0,35978.0,35978.0
1609,unknown,other,3.0,n/a,SP,1.0,3975.0,3975.0
1610,contagem,other,23.0,2018-04-12 12:00:00,mg,4.0,18278.0,18278.0
1611,UNKNOWN,CREDIT CARD,5.0,NAN,RS,4.5,2134.0,2134.0
1612,niteroi,other,17.0,2018-07-13 12:00:00,rj,2.0,48466.0,48466.0
1613,unknown,credit card,15.0,nones,SP,1.0,28230.0,28230.0
1614,unknown,credit card,11.0,2017-05-10,sp,4.5,54997.0,54997.0
1615,sao bernardo do campo,credit card,11.0,2018-05-17 12:00:00,SP,3.5,28847.0,28847.0
1616,belo horizonte,credit card,4.0,2017-10-30 12:00:00,n/a,2.5,9414.0,9414.0
1617,unknown,credit card,16.0,nones,sp,2.5,13644.0,13644.0
1618,unknown,credit card,5.0,2018-06-01 12:00:00,sp,1.0,55908.0,55908.0
1619,unknown,credit card,12.0,2017-09-26 12:00:00,mg,2.5,21850.0,21850.0
1620,SAO PAULO,CREDIT CARD,22.0,2017-07-28 12:00:00,SP,2.5,48027.0,48027.0
1621,UNKNOWN,OTHER,5.0,2017-09-11,SP,1.0,22229.0,22229.0
1622,juiz de fora,credit card,7.0,2017-09-15 12:00:00,mg,4.5,6389.0,6389.0
1623,CAMPINAS,CREDIT CARD,10.0,2017-12-26,SP,3.0,15437.0,15437.0
1624,unknown,credit card,7.0,2018-07-13 12:00:00,rj,4.5,41834.0,41834.0
1625,SAO PAULO,CREDIT CARD,5.0,2017-09-15 12:00:00,SP,3.0,13845.0,13845.0
1626,porto alegre,credit card,8.0,2018-08-07,RS,1.0,17565.0,17565.0
1627,nones,no_info,22.0,no_info,nones,n/a,58482.0,58482.0
1628,campinas,credit card,24.0,2018-05-25 12:00:00,SP,1.0,29269.0,29269.0
1629,sao bernardo do campo,credit card,17.0,2018-02-26,sp,1.0,45190.0,45190.0
1630,unknown,credit card,12.0,n/a,pr,1.0,26049.0,26049.0
1631,unknown,credit card,11.0,2017-08-22,RJ,4.5,23670.0,23670.0
1632,BELO HORIZONTE,OTHER,7.0,2018-08-20,MG,3.5,20605.0,20605.0
1633,unknown,credit card,2.0,2017-08-17 12:00:00,pr,3.0,19010.0,19010.0
1634,ponta grossa,credit card,4.0,2017-11-28,pr,2.5,7827.0,7827.0
1635,santo andre,credit card,17.0,2018-05-07 12:00:00,sp,4.0,16148.0,16148.0
1636,unknown,credit card,22.0,2018-06-11 12:00:00,rs,1.0,26642.0,26642.0
1637,unknown,credit card,11.0,2018-05-17 12:00:00,sp,1.0,9584.0,9584.0
1638,SAO PAULO,CREDIT CARD,9.0,2018-07-12 12:00:00,SP,2.0,46673.0,46673.0
1639,SAO PAULO,CREDIT CARD,7.0,2018-07-19 12:00:00,SP,1.0,12408.0,12408.0
1640,unknown,credit card,22.0,nan,RJ,4.5,63173.0,63173.0
1641,unknown,credit card,7.0,2017-03-10 12:00:00,sp,3.5,52348.0,52348.0
1642,unknown,credit card,5.0,2017-03-14 12:00:00,pr,4.0,39309.0,39309.0
1643,SAO BERNARDO DO CAMPO,CREDIT CARD,11.0,2018-05-17 12:00:00,SP,3.5,28847.0,28847.0
1644,campinas,credit card,10.0,2017-08-22,SP,3.5,1225.0,1225.0
1645,unknown,other,19.0,2017-12-11 12:00:00,mg,2.5,4821.0,4821.0
1646,unknown,credit card,5.0,2018-04-27 12:00:00,RS,4.5,44731.0,44731.0
1647,valores em falta,credit card,1.0,n/a,RS,n/a,59081.0,59081.0
1648,unknown,credit card,1.0,2018-03-12,mg,4.0,12212.0,12212.0
1649,unknown,credit card,24.0,2017-12-11 12:00:00,mg,3.0,45911.0,45911.0
1650,unknown,credit card,17.0,no_info,sp,2.0,43524.0,43524.0
1651,JUIZ DE FORA,CREDIT CARD,5.0,2018-09-11 12:00:00,MG,4.5,1696.0,1696.0
1652,sao paulo,credit card,3.0,2018-07-05 12:00:00,SP,1.0,11241.0,11241.0
1653,GUARULHOS,CREDIT CARD,3.0,2018-08-07 12:00:00,SP,1.0,43409.0,43409.0
1654,JUIZ DE FORA,CREDIT CARD,6.0,2018-03-21 12:00:00,MG,3.0,48893.0,48893.0
1655,sao paulo,credit card,20.0,nan,SP,3.5,34990.0,34990.0
1656,unknown,credit card,11.0,2018-06-08,sp,2.5,62504.0,62504.0
1657,unknown,other,3.0,2018-06-07,mg,1.0,11017.0,11017.0
1658,niteroi,n/a,10.0,2018-03-13 12:00:00,RJ,1.0,38494.0,38494.0
1659,unknown,credit card,12.0,nan,sp,3.0,60786.0,60786.0
1660,UNKNOWN,CREDIT CARD,17.0,2017-10-05 12:00:00,SP,1.0,22480.0,22480.0
1661,unknown,credit card,3.0,2018-05-08 12:00:00,MG,4.5,6965.0,6965.0
1662,unknown,credit card,9.0,nones,SP,2.0,37622.0,37622.0
1663,unknown,credit card,6.0,2018-07-13,RS,4.5,57872.0,57872.0
1664,unknown,other,7.0,2017-04-25 12:00:00,sp,1.0,49109.0,49109.0
1665,sao paulo,credit card,5.0,2018-04-30 12:00:00,sp,1.5,53950.0,53950.0
1666,sao paulo,credit card,9.0,2017-11-17 12:00:00,sp,1.0,28177.0,28177.0
1667,unknown,credit card,13.0,2018-07-12 12:00:00,SP,1.0,56406.0,56406.0
1668,belo horizonte,other,13.0,2018-03-14 12:00:00,mg,2.0,25356.0,25356.0
1669,UNKNOWN,CREDIT CARD,13.0,2018-07-25 12:00:00,SP,3.0,61739.0,61739.0
1670,UNKNOWN,CREDIT CARD,5.0,NO_INFO,SP,1.0,10627.0,10627.0
1671,unknown,credit card,20.0,2018-07-18 12:00:00,sp,2.0,22269.0,22269.0
1672,belo horizonte,credit card,24.0,2018-03-08,mg,5.0,25581.0,25581.0
1673,unknown,credit card,9.0,2018-05-10 12:00:00,sp,3.0,49319.0,49319.0
1674,sao paulo,credit card,3.0,2017-07-28,sp,2.0,27601.0,27601.0
1675,sao paulo,credit card,24.0,2018-04-24 12:00:00,sp,4.5,17256.0,17256.0
1676,santo andre,credit card,17.0,no_info,sp,1.0,59028.0,59028.0
1677,unknown,credit card,3.0,2018-02-22,sp,1.0,46040.0,46040.0
1678,unknown,credit card,19.0,valores em falta,sp,2.5,243.0,243.0
1679,BELO HORIZONTE,OTHER,1.0,NAN,MG,4.0,18.0,18.0
1680,unknown,credit card,7.0,2018-02-22 12:00:00,SP,2.5,40136.0,40136.0
1681,PORTO ALEGRE,CREDIT CARD,1.0,2018-06-25 12:00:00,NO_INFO,5.0,39027.0,39027.0
1682,UNKNOWN,CREDIT CARD,9.0,2017-07-05 12:00:00,SP,4.5,3745.0,3745.0
1683,UNKNOWN,CREDIT CARD,11.0,VALORES EM FALTA,RJ,4.0,51569.0,51569.0
1684,unknown,credit card,7.0,2017-03-21 12:00:00,sp,1.0,33613.0,33613.0
1685,belo horizonte,other,20.0,2018-08-14 12:00:00,mg,1.0,56596.0,56596.0
1686,unknown,credit card,8.0,no_info,SP,2.0,54020.0,54020.0
1687,UNKNOWN,CREDIT CARD,0.0,2017-05-31 12:00:00,MG,3.5,2396.0,2396.0
1688,unknown,credit card,17.0,2017-12-29 12:00:00,mg,2.5,15240.0,15240.0
1689,unknown,other,9.0,2018-05-17,PR,1.0,31899.0,31899.0
1690,unknown,credit card,11.0,2018-05-21 12:00:00,pr,2.0,12554.0,12554.0
1691,UNKNOWN,CREDIT CARD,10.0,2018-06-01 12:00:00,MG,3.0,56392.0,56392.0
1692,SAO PAULO,CREDIT CARD,7.0,2017-06-28,NAN,4.5,29486.0,29486.0
1693,unknown,other,13.0,2018-03-09,sp,1.0,55223.0,55223.0
1694,UNKNOWN,OTHER,22.0,NONES,SP,2.5,19395.0,19395.0
1695,unknown,credit card,3.0,2018-03-02,sp,1.0,9602.0,9602.0
1696,sao paulo,credit card,15.0,2018-08-24 12:00:00,sp,1.0,42127.0,42127.0
1697,UNKNOWN,CREDIT CARD,16.0,N/A,MG,3.0,57865.0,57865.0
1698,unknown,credit card,19.0,2018-07-23 12:00:00,rs,4.5,32533.0,32533.0
1699,valores em falta,credit card,7.0,2018-02-16 12:00:00,sp,3.0,42547.0,42547.0
1700,unknown,other,14.0,2017-07-12,sp,2.0,14298.0,14298.0
1701,UNKNOWN,CREDIT CARD,21.0,2018-05-28 12:00:00,SP,2.5,51053.0,51053.0
1702,sao paulo,other,7.0,no_info,SP,2.0,26731.0,26731.0
1703,sao paulo,credit card,6.0,nones,sp,2.0,46364.0,46364.0
1704,rio de janeiro,credit card,9.0,valores em falta,RJ,5.0,50383.0,50383.0
1705,unknown,credit card,11.0,2018-01-08,sp,1.0,27855.0,27855.0
1706,guarulhos,credit card,1.0,nan,sp,1.0,55257.0,55257.0
1707,unknown,credit card,4.0,2018-05-29 12:00:00,SP,1.0,56536.0,56536.0
1708,unknown,credit card,9.0,2018-05-07 12:00:00,sp,4.5,54354.0,54354.0
1709,unknown,credit card,0.0,2018-03-20 12:00:00,SP,1.0,46141.0,46141.0
1710,no_info,nan,10.0,valores em falta,sp,2.5,29571.0,29571.0
1711,sao paulo,credit card,10.0,2017-08-18,SP,3.5,11664.0,11664.0
1712,guarulhos,other,22.0,2018-03-16 12:00:00,sp,4.0,43505.0,43505.0
1713,unknown,credit card,5.0,2018-06-06,RJ,1.5,31887.0,31887.0
1714,UNKNOWN,CREDIT CARD,9.0,2018-04-20 12:00:00,SP,2.0,10662.0,10662.0
1715,sao paulo,credit card,24.0,2018-07-17 12:00:00,sp,2.0,52637.0,52637.0
1716,SAO PAULO,OTHER,21.0,2017-07-03,SP,2.5,22078.0,22078.0
1717,UNKNOWN,CREDIT CARD,3.0,2018-08-29 12:00:00,NO_INFO,2.0,28871.0,28871.0
1718,unknown,credit card,19.0,2018-07-23 12:00:00,rs,4.5,32533.0,32533.0
1719,N/A,N/A,1.0,N/A,N/A,1.5,42496.0,42496.0
1720,sao bernardo do campo,credit card,10.0,2017-06-21 12:00:00,SP,3.5,9939.0,9939.0
1721,belo horizonte,credit card,4.0,2017-10-30 12:00:00,mg,2.5,9414.0,9414.0
1722,unknown,credit card,10.0,2018-03-07 12:00:00,mg,nones,21207.0,21207.0
1723,unknown,credit card,4.0,2018-08-16 12:00:00,SP,1.5,47325.0,47325.0
1724,guarulhos,other,8.0,2018-05-08 12:00:00,sp,1.0,45760.0,45760.0
1725,curitiba,credit card,10.0,2018-07-16 12:00:00,PR,3.0,49143.0,49143.0
1726,UNKNOWN,CREDIT CARD,1.0,2018-06-20 12:00:00,SP,2.5,50341.0,50341.0
1727,SAO PAULO,NAN,3.0,NO_INFO,NONES,NO_INFO,11241.0,11241.0
1728,UNKNOWN,CREDIT CARD,1.0,2017-08-02 12:00:00,SP,2.5,29176.0,29176.0
1729,unknown,credit card,3.0,2018-04-16,sp,1.0,55998.0,55998.0
1730,unknown,no_info,3.0,2018-03-02,nan,valores em falta,9602.0,9602.0
1731,unknown,credit card,21.0,2017-12-15,SP,1.0,7009.0,7009.0
1732,unknown,credit card,0.0,nones,SP,3.5,20641.0,20641.0
1733,UNKNOWN,CREDIT CARD,20.0,2017-03-23 12:00:00,RS,4.5,61537.0,61537.0
1734,SAO PAULO,CREDIT CARD,5.0,2018-05-25,SP,4.0,36175.0,36175.0
1735,unknown,credit card,15.0,2017-04-03 12:00:00,mg,1.0,54845.0,54845.0
1736,RIO DE JANEIRO,CREDIT CARD,13.0,2018-08-07,RJ,1.0,51817.0,51817.0
1737,belo horizonte,credit card,3.0,2018-08-27,MG,3.0,3814.0,3814.0
1738,no_info,credit card,5.0,2017-12-27 12:00:00,mg,1.0,19272.0,19272.0
1739,porto alegre,other,24.0,2017-09-18 12:00:00,RS,4.5,33505.0,33505.0
1740,unknown,credit card,5.0,2017-10-17 12:00:00,sp,2.5,31226.0,31226.0
1741,unknown,credit card,5.0,2018-04-26,SP,2.5,22129.0,22129.0
1742,PORTO ALEGRE,CREDIT CARD,4.0,2018-09-19 12:00:00,RS,4.5,56386.0,56386.0
1743,rio de janeiro,credit card,22.0,2018-01-02 12:00:00,RJ,4.5,2869.0,2869.0
1744,unknown,credit card,0.0,2018-06-08 12:00:00,sp,2.0,19177.0,19177.0
1745,SAO PAULO,CREDIT CARD,10.0,2017-04-13 12:00:00,SP,1.0,31193.0,31193.0
1746,sao paulo,credit card,4.0,2018-02-14,sp,4.5,21141.0,21141.0
1747,sao paulo,credit card,5.0,2018-04-30 12:00:00,sp,1.5,53950.0,53950.0
1748,curitiba,credit card,4.0,nones,PR,4.5,50128.0,50128.0
1749,valores em falta,nones,12.0,no_info,nones,no_info,60786.0,60786.0
1750,unknown,credit card,5.0,2018-08-13 12:00:00,SP,1.5,60355.0,60355.0
1751,rio de janeiro,credit card,3.0,2017-07-03 12:00:00,rj,5.0,45321.0,45321.0
1752,unknown,credit card,6.0,2017-09-18 12:00:00,SP,2.0,21365.0,21365.0
1753,CAMPINAS,CREDIT CARD,10.0,2018-08-02 12:00:00,SP,4.5,42480.0,42480.0
1754,unknown,credit card,22.0,n/a,RJ,nan,8056.0,8056.0
1755,sao paulo,n/a,7.0,nan,sp,no_info,55148.0,55148.0
1756,unknown,credit card,7.0,nones,RS,1.5,58804.0,58804.0
1757,unknown,credit card,5.0,2018-06-28,sp,3.0,41011.0,41011.0
1758,rio de janeiro,credit card,19.0,2017-05-04,rj,5.0,35923.0,35923.0
1759,unknown,credit card,1.0,2017-03-03,rj,4.5,37391.0,37391.0
1760,VALORES EM FALTA,VALORES EM FALTA,22.0,N/A,N/A,1.5,22545.0,22545.0
1761,SAO PAULO,CREDIT CARD,23.0,2018-01-31,SP,1.0,46986.0,46986.0
1762,unknown,credit card,20.0,2017-07-25 12:00:00,rj,4.5,2641.0,2641.0
1763,porto alegre,credit card,1.0,n/a,rs,5.0,45058.0,45058.0
1764,UNKNOWN,OTHER,7.0,2018-07-25 12:00:00,MG,2.0,42154.0,42154.0
1765,sao paulo,credit card,5.0,2018-03-14 12:00:00,sp,3.0,61467.0,61467.0
1766,sao paulo,credit card,19.0,2017-12-18 12:00:00,sp,3.0,24194.0,24194.0
1767,unknown,credit card,21.0,2017-10-03,rs,4.5,55109.0,55109.0
1768,UNKNOWN,CREDIT CARD,11.0,VALORES EM FALTA,RJ,4.0,51569.0,51569.0
1769,VALORES EM FALTA,NONES,12.0,VALORES EM FALTA,NONES,N/A,19585.0,19585.0
1770,unknown,other,0.0,2018-06-20 12:00:00,rs,3.0,20813.0,20813.0
1771,no_info,nan,15.0,no_info,valores em falta,1.0,28230.0,28230.0
1772,UNKNOWN,CREDIT CARD,13.0,2018-03-29,RJ,1.5,44474.0,44474.0
1773,sao paulo,credit card,9.0,2018-07-12 12:00:00,sp,2.0,46673.0,46673.0
1774,UNKNOWN,CREDIT CARD,15.0,2018-01-23 12:00:00,SP,3.5,15682.0,15682.0
1775,unknown,credit card,17.0,2018-03-07,sp,3.5,54830.0,54830.0
1776,unknown,credit card,20.0,nan,sp,3.0,23355.0,23355.0
1777,unknown,credit card,9.0,2017-03-13 12:00:00,pr,4.5,33376.0,33376.0
1778,rio de janeiro,credit card,22.0,2018-01-02 12:00:00,rj,4.5,2869.0,2869.0
1779,RIO DE JANEIRO,CREDIT CARD,1.0,2018-05-08 12:00:00,RJ,5.0,44408.0,44408.0
1780,unknown,credit card,7.0,valores em falta,sp,3.5,60279.0,60279.0
1781,UNKNOWN,CREDIT CARD,7.0,NO_INFO,SP,1.0,18858.0,18858.0
1782,belo horizonte,credit card,21.0,2018-07-20,mg,3.5,39661.0,39661.0
1783,unknown,credit card,10.0,2017-10-23 12:00:00,SP,1.0,52519.0,52519.0
1784,belo horizonte,other,7.0,2017-03-23,mg,3.0,47446.0,47446.0
1785,unknown,other,10.0,2017-03-15 12:00:00,sp,1.0,37084.0,37084.0
1786,sao paulo,other,3.0,nan,sp,1.0,31521.0,31521.0
1787,UNKNOWN,CREDIT CARD,3.0,2018-04-16,SP,1.0,55998.0,55998.0
1788,sao paulo,other,22.0,2017-10-18 12:00:00,SP,1.5,38431.0,38431.0
1789,unknown,other,10.0,2017-12-06 12:00:00,sp,1.0,14382.0,14382.0
1790,unknown,credit card,3.0,2018-01-24 12:00:00,SP,1.5,17862.0,17862.0
1791,unknown,other,13.0,2018-03-13 12:00:00,sp,1.0,31294.0,31294.0
1792,RIO DE JANEIRO,CREDIT CARD,12.0,2017-06-28 12:00:00,RJ,5.0,27914.0,27914.0
1793,UNKNOWN,OTHER,11.0,2018-07-30 12:00:00,RJ,3.0,30402.0,30402.0
1794,unknown,credit card,1.0,2018-07-16 12:00:00,RS,4.5,59081.0,59081.0
1795,N/A,NONES,1.0,N/A,NONES,N/A,40768.0,40768.0
1796,sao paulo,credit card,2.0,2018-08-31 12:00:00,sp,3.0,16530.0,16530.0
1797,caxias do sul,other,22.0,2017-11-16,rs,2.0,16230.0,16230.0
1798,SAO GONCALO,CREDIT CARD,13.0,2018-02-19 12:00:00,RJ,1.0,37692.0,37692.0
1799,UNKNOWN,OTHER,8.0,2017-12-22 12:00:00,SP,1.5,61074.0,61074.0
1800,unknown,valores em falta,8.0,2018-05-22,rj,4.5,60166.0,60166.0
