,order,purchased,delivered,shipping,estimated_delivery,product
1394,56386.0,2018-08-07 16:35:35,2018-08-21 17:18:55,12.06,2018-09-19 12:00:00,12.0
1395,42547.0,2018-01-05 20:33:32,2018-01-29 18:29:25,14.54,2018-02-16 12:00:00,4.0
1396,5966.0,2017-11-23 10:42:29,2017-12-04 21:52:12,42.02,2017-12-26 12:00:00,4.0
1397,29269.0,2018-05-17 16:41:26,2018-05-21 15:22:51,34.33,2018-05-25 12:00:00,2.0
1398,54406.0,2018-06-19 23:01:50,2018-06-21 17:26:26,56.56,nan,14.0
1399,39446.0,2018-02-08 08:21:11,2018-02-16 20:43:51,161.82,2018-03-08 12:00:00,4.0
1400,26757.0,2018-05-20 19:44:25,2018-06-07 16:58:33,89.34,2018-07-03,17.0
1401,34629.0,2018-07-09 10:07:19,2018-07-11 20:12:29,34.33,2018-07-18,0.0
1402,15388.0,2018-01-22 11:41:56,2018-02-01 18:06:27,97.74,2018-02-16,16.0
1403,28701.0,2018-04-27 17:27:04,2018-05-15 20:18:41,3.71,nan,3.0
1404,2080.0,2017-07-25 16:39:25,2017-07-31 20:32:58,7.56,2017-08-09 12:00:00,13.0
1405,27736.0,2017-12-26 21:54:01,2018-01-08 16:52:34,12.59,2018-01-26,4.0
1406,28233.0,2018-01-04 15:29:14,2018-01-09 19:16:34,62.02,valores em falta,9.0
1407,24958.0,2018-01-17 14:14:21,2018-01-23 22:59:28,51.29,2018-02-19,2.0
1408,24817.0,2017-08-21 20:47:58,2017-09-09 16:13:50,63.86,2017-09-15 12:00:00,1.0
1409,8351.0,2018-08-19 13:41:46,2018-08-22 21:18:50,14.59,2018-08-24 12:00:00,8.0
1410,45483.0,2017-08-19 01:13:11,2017-08-29 17:23:39,7.12,2017-09-11 12:00:00,9.0
1411,13818.0,2017-06-25 23:10:29,2017-07-05 15:22:06,20.9,2017-07-18 12:00:00,6.0
1412,62032.0,2017-11-22 21:12:44,2017-12-18 15:19:08,82.09 r$,2017-12-11,10.0
1413,37621.0,2018-05-10 17:49:54,2018-05-19 00:10:45,92.03,2018-06-04 12:00:00,5.0
1414,14001.0,2018-05-05 11:29:48,2018-05-12 16:21:07,8.09,nones,5.0
1415,56937.0,2017-10-16 17:42:49,2017-10-26 16:47:49,154.56,2017-11-08 12:00:00,12.0
1416,33809.0,2018-03-15 23:38:37,2018-03-26 15:08:40,125.47,2018-04-20 12:00:00,6.0
1417,45344.0,2017-11-17 10:25:09,2017-12-04 20:38:56,38.66 r$,nan,1.0
1418,42255.0,valores em falta,valores em falta,n/a,2017-06-08,0.0
1419,41025.0,2018-08-12 14:35:52,2018-08-16 13:38:42,57.81,2018-08-17 12:00:00,9.0
1420,59081.0,nones,nan,54.51,n/a,14.0
1421,4620.0,NAN,2018-07-10 19:34:17,53.64,2018-08-01,2.0
1422,19348.0,2018-02-26 14:29:30,2018-03-08 20:31:24,17.96,valores em falta,6.0
1423,18838.0,2017-07-03 15:10:38,2017-07-12 21:08:07,163.52,2017-07-26 12:00:00,9.0
1424,41011.0,2018-05-26 16:54:05,2018-06-08 16:28:51,1.05 reais,2018-06-28,6.0
1425,8572.0,2017-11-24 10:38:00,2017-12-19 16:48:39,56.65,n/a,3.0
1426,11068.0,2017-10-19 15:53:20,2017-11-03 19:51:50,38.66,2017-11-13 12:00:00,3.0
1427,47825.0,2018-05-09 18:07:02,2018-05-28 17:02:23,61.25,2018-06-01,4.0
1428,46687.0,2017-07-19 20:35:27,2017-07-21 20:13:49,5.59,2017-08-01 12:00:00,13.0
1429,50628.0,2017-05-21 12:45:22,2017-05-29 16:12:32,21.22,2017-06-05 12:00:00,8.0
1430,44679.0,2017-09-08 15:53:01,2017-09-28 11:42:07,86.34,n/a,2.0
1431,12301.0,2018-08-07 20:19:14,2018-08-10 17:20:53,38.58,2018-08-16 12:00:00,0.0
1432,51968.0,nan,nan,nones,no_info,12.0
1433,932.0,2018-03-02 16:34:33,2018-03-19 23:42:04,28.79 reais,2018-03-20 12:00:00,12.0
1434,18256.0,2017-08-02 21:21:21,2017-08-09 17:09:13,20.9,2017-08-24,6.0
1435,15837.0,2018-06-30 21:51:00,2018-07-04 17:09:03,34.82,2018-07-25,12.0
1436,49683.0,2017-10-31 13:43:56,2017-11-06 23:04:46,70.82 real brasileiro,2017-11-21 12:00:00,9.0
1437,9679.0,2018-03-12 13:50:41,2018-03-21 22:57:43,53.29,2018-04-02,0.0
1438,28871.0,NONES,N/A,NONES,NAN,1.0
1439,11665.0,2017-06-16 21:48:41,2017-06-28 14:16:37,47.55,2017-07-18 12:00:00,13.0
1440,62504.0,2018-05-15 11:09:53,2018-05-22 21:04:07,11.33,2018-06-08,6.0
1441,23323.0,2018-02-04 11:05:32,2018-03-01 16:46:44,30.66,2018-03-01,0.0
1442,47325.0,2018-08-09 09:11:18,2018-08-13 21:03:57,7.52,2018-08-16 12:00:00,13.0
1443,20580.0,2018-06-27 15:45:49,2018-07-03 18:56:50,82.12,2018-07-26 12:00:00,11.0
1444,15341.0,2018-03-02 09:43:01,2018-03-14 19:58:50,46.22,2018-03-20 12:00:00,9.0
1445,61946.0,2017-09-22 13:43:56,2017-10-04 23:37:52,47.55,2017-10-23,4.0
1446,43724.0,2018-06-19 22:37:17,no_info,nan,nones,1.0
1447,36396.0,2017-11-10 16:54:13,2017-11-21 23:26:35,36.46,2017-12-04 12:00:00,0.0
1448,44463.0,2017-02-20 08:33:32,2017-03-01 13:54:48,55.54,2017-03-17 12:00:00,0.0
1449,9933.0,2018-01-20 21:20:55,2018-01-30 23:19:03,73.11,2018-02-14 12:00:00,1.0
1450,18838.0,2017-07-03 15:10:38,2017-07-12 21:08:07,163.52,2017-07-26 12:00:00,9.0
1451,57891.0,2017-08-17 16:09:34,2017-08-28 19:36:36,71.02,2017-09-06 12:00:00,12.0
1452,60279.0,2017-11-19 11:35:49,2017-11-25 16:07:21,6.08,valores em falta,1.0
1453,10382.0,2018-05-07 09:03:48,2018-05-11 20:54:29,53.29,VALORES EM FALTA,7.0
1454,37162.0,2018-05-11 00:09:19,2018-05-14 19:51:59,60.07,2018-05-21,9.0
1455,41708.0,2017-06-18 22:56:48,2017-06-23 12:55:50,30.66,2017-07-07 12:00:00,6.0
1456,28847.0,2018-04-29 18:34:00,2018-05-03 18:06:33,7.77,2018-05-17 12:00:00,8.0
1457,33984.0,2018-04-04 23:35:19,2018-04-11 18:19:10,50.28,2018-04-26,9.0
1458,56596.0,2018-07-23 16:16:37,2018-07-31 21:12:26,75.76,2018-08-14 12:00:00,6.0
1459,15705.0,2018-08-01 18:58:49,2018-08-13 23:16:46,39.68,N/A,3.0
1460,31521.0,2018-01-06 17:14:01,2018-01-12 20:46:49,44.33 real brasileiro,nan,14.0
1461,46353.0,2017-09-22 09:01:26,2017-10-03 20:26:53,32.34,2017-10-09 12:00:00,0.0
1462,12734.0,2018-07-25 19:02:13,2018-08-01 13:26:50,95.82,2018-08-02 12:00:00,17.0
1463,11664.0,2017-08-07 09:32:28,2017-08-09 18:13:38,72.67,2017-08-18,6.0
1464,50646.0,2017-07-31 10:00:00,2017-08-11 18:27:52,47.55,2017-08-31 12:00:00,4.0
1465,37892.0,2018-04-04 09:12:02,NO_INFO,50.28,2018-04-20 12:00:00,6.0
1466,4269.0,2018-07-31 12:17:09,2018-08-10 19:30:59,34.33,2018-08-06 12:00:00,1.0
1467,51687.0,valores em falta,nones,67.11,n/a,2.0
1468,4374.0,2017-08-17 18:39:41,2017-08-23 19:52:14,30.66,2017-09-06,12.0
1469,59434.0,2018-08-07 16:35:35,2018-08-21 17:18:55,12.06,2018-09-19 12:00:00,10.0
1470,9816.0,2018-08-15 17:49:43,2018-08-20 16:58:40,44.68,2018-08-23 12:00:00,11.0
1471,10662.0,2018-04-04 06:05:53,2018-04-10 17:05:33,55.95,2018-04-20 12:00:00,6.0
1472,14773.0,2018-07-25 13:12:32,2018-07-27 19:35:29,14.65 Real brasileiro,2018-08-02 12:00:00,6.0
1473,40226.0,2018-06-16 19:54:35,2018-06-28 18:21:13,50.15,2018-07-27,13.0
1474,19387.0,2017-07-17 20:30:21,2017-07-21 19:39:46,32.34,2017-08-02,3.0
1475,17285.0,2018-03-30 20:48:54,2018-04-13 23:26:36,27.2,n/a,10.0
1476,20813.0,2018-05-21 11:29:09,2018-05-29 14:33:19,35.75,2018-06-20 12:00:00,5.0
1477,50128.0,2018-07-28 22:14:06,2018-08-03 17:32:20,7.94,nones,2.0
1478,2641.0,2017-07-02 13:02:39,2017-07-14 18:03:53,63.79,2017-07-25 12:00:00,14.0
1479,18476.0,valores em falta,valores em falta,30.5,nones,4.0
1480,60786.0,nones,2017-09-01 18:22:34,nan,no_info,1.0
1481,503.0,2017-11-15 18:06:40,2017-11-24 11:26:37,62.97 r$,no_info,8.0
1482,42339.0,2017-05-10 00:37:53,2017-05-15 10:53:11,11.4,2017-05-29 12:00:00,0.0
1483,14298.0,2017-06-21 09:02:30,2017-06-27 14:56:56,14.43,2017-07-12,9.0
1484,8874.0,2017-09-24 12:41:40,2017-10-04 21:30:04,69.37 REAIS,2017-10-20 12:00:00,4.0
1485,38061.0,2017-11-02 21:17:47,2017-11-08 19:14:01,24.23,2017-11-23 12:00:00,9.0
1486,60731.0,2018-08-13 21:12:35,2018-08-21 18:04:32,19.65,2018-08-31,8.0
1487,46669.0,2017-08-10 14:46:06,2017-08-28 20:20:04,32.88,NAN,1.0
1488,33376.0,2017-02-09 11:01:15,2017-02-15 11:54:38,21.82,2017-03-13 12:00:00,1.0
1489,48771.0,2018-08-10 21:15:10,2018-08-14 18:28:33,35.99,VALORES EM FALTA,7.0
1490,60355.0,2018-08-06 11:27:18,2018-08-10 22:22:38,18.4,2018-08-13 12:00:00,0.0
1491,57675.0,2017-07-22 09:09:59,2017-08-01 17:05:22,14.41,2017-08-15 12:00:00,0.0
1492,56073.0,2018-07-28 13:13:21,2018-08-03 19:11:55,49.52,2018-08-23 12:00:00,9.0
1493,3672.0,nones,2018-04-16 17:54:53,valores em falta,nan,8.0
1494,28726.0,2017-11-23 17:00:18,2017-12-13 18:06:54,47.55 R$,2017-12-18 12:00:00,1.0
1495,49351.0,2018-04-02 08:47:49,2018-04-13 13:22:32,22.18 real brasileiro,2018-04-19 12:00:00,3.0
1496,53950.0,2018-04-06 13:16:51,2018-04-16 14:48:34,50.28,2018-04-30 12:00:00,9.0
1497,13497.0,2018-08-02 18:11:50,2018-08-04 16:54:47,47.32,2018-08-08,2.0
1498,26056.0,2018-06-10 19:58:49,2018-06-22 21:28:20,28.69,2018-07-12,16.0
1499,55432.0,2018-06-23 16:00:55,2018-07-06 16:32:39,16.45,2018-07-23 12:00:00,2.0
1500,43546.0,2017-11-23 17:58:39,2017-12-11 16:07:50,66.9,nan,9.0
1501,33422.0,2017-06-09 13:52:07,2017-06-19 11:53:36,30.66,2017-07-10 12:00:00,0.0
1502,32160.0,nones,no_info,valores em falta,no_info,14.0
1503,39364.0,2018-03-06 17:21:09,2018-03-27 18:48:47,31.99,2018-03-27 12:00:00,0.0
1504,55223.0,2018-02-06 08:38:54,2018-02-21 14:05:57,47.86,2018-03-09,13.0
1505,24445.0,2018-01-10 22:19:01,2018-01-15 18:12:11,30.24,2018-01-24 12:00:00,1.0
1506,4451.0,2018-06-30 09:51:07,2018-07-09 11:36:54,4.85,2018-07-20 12:00:00,6.0
1507,14990.0,2017-12-04 12:14:59,2018-01-04 15:28:56,1.43,2017-12-28 12:00:00,4.0
1508,42480.0,2018-07-24 16:15:19,2018-08-04 10:54:56,133.37,2018-08-02 12:00:00,1.0
1509,51687.0,2017-07-19 22:05:28,2017-07-26 17:29:47,67.11,2017-08-08 12:00:00,2.0
1510,15240.0,2017-12-01 21:21:44,2017-12-19 19:43:33,20.67,2017-12-29 12:00:00,6.0
1511,8793.0,2018-07-15 10:24:22,2018-07-28 01:22:26,15.24 R$,2018-08-08 12:00:00,9.0
1512,49683.0,2017-10-31 13:43:56,2017-11-06 23:04:46,70.82 REAL BRASILEIRO,2017-11-21 12:00:00,9.0
1513,1212.0,2018-08-17 15:49:08,2018-08-18 16:58:50,46.71,2018-08-27 12:00:00,6.0
1514,27601.0,2017-07-16 18:19:25,2017-07-31 18:03:02,66.83 reais,2017-07-28,7.0
1515,41219.0,2017-03-22 12:58:27,2017-03-27 12:39:06,18.76,2017-04-10,1.0
1516,2685.0,2018-06-11 23:08:58,2018-06-20 18:54:21,41.87,2018-07-12,2.0
1517,55250.0,2018-05-02 10:54:52,2018-05-11 22:22:49,6.87,2018-05-30,4.0
1518,13053.0,2018-07-19 21:24:55,2018-07-24 01:58:31,113.01,2018-07-30 12:00:00,13.0
1519,56295.0,2018-08-23 15:48:24,2018-08-27 20:34:46,101.57,2018-09-05 12:00:00,8.0
1520,9747.0,2017-04-27 00:12:53,2017-05-05 13:34:53,38.15,2017-05-25,12.0
1521,44042.0,2018-01-14 15:05:15,2018-01-29 18:12:18,46.76,2018-02-14 12:00:00,12.0
1522,29571.0,2018-07-06 23:09:15,2018-07-16 14:48:29,35.07,2018-07-27,13.0
1523,20707.0,2018-01-09 12:53:44,2018-01-17 18:14:59,40.33,2018-02-06 12:00:00,12.0
1524,41437.0,2017-05-15 00:59:39,2017-05-18 12:33:34,32.34,2017-05-24 12:00:00,0.0
1525,47825.0,2018-05-09 18:07:02,2018-05-28 17:02:23,61.25,2018-06-01,4.0
1526,5108.0,valores em falta,nan,n/a,no_info,1.0
1527,20536.0,2017-07-03 09:14:20,2017-07-11 20:32:43,13.8,2017-07-26 12:00:00,4.0
1528,13426.0,2018-07-08 18:50:45,NO_INFO,VALORES EM FALTA,2018-08-06 12:00:00,4.0
1529,12846.0,2017-09-26 16:35:42,2017-10-06 18:04:05,32.34,2017-10-11 12:00:00,8.0
1530,42496.0,2018-04-03 12:39:58,2018-04-05 22:12:48,133.52,n/a,1.0
1531,38851.0,2017-07-15 11:13:09,2017-07-28 18:16:25,137.13,2017-08-08,13.0
1532,17028.0,2017-11-17 10:22:00,2018-01-23 19:06:57,16.52,2017-12-14,14.0
1533,2737.0,2017-08-16 21:06:21,2017-08-21 19:22:19,43.33,2017-09-08,5.0
1534,29639.0,no_info,2017-11-20 19:29:16,nan,no_info,1.0
1535,30407.0,2018-05-21 08:47:36,2018-06-11 20:36:25,16.29,2018-06-21,3.0
1536,31462.0,n/a,nan,nones,2018-05-28 12:00:00,2.0
1537,19585.0,2017-10-13 01:39:09,2017-10-24 13:00:02,163.52 REAL BRASILEIRO,2017-11-01 12:00:00,4.0
1538,29176.0,2017-07-20 09:15:19,2017-07-25 22:37:50,33.9,2017-08-02 12:00:00,1.0
1539,11006.0,2017-01-05 14:18:03,2017-01-17 16:47:45,61.32,2017-02-13,14.0
1540,37623.0,2017-07-24 22:11:50,2017-07-31 16:59:58,26.02,2017-08-15,10.0
1541,32160.0,2018-02-14 17:51:11,valores em falta,21.8,2018-03-23 12:00:00,14.0
1542,16674.0,2018-02-05 12:04:33,2018-02-15 22:53:03,70.39,2018-03-01 12:00:00,2.0
1543,52112.0,2017-08-01 22:24:02,2017-08-10 01:13:36,64.41,2017-08-23,1.0
1544,58941.0,2018-08-15 21:45:02,2018-08-17 20:18:20,53.22,2018-08-22 12:00:00,10.0
1545,62328.0,2018-06-03 21:51:47,2018-06-08 16:48:30,12.28,2018-07-17 12:00:00,8.0
1546,61010.0,2018-02-16 14:11:09,2018-03-07 12:54:04,49.27,2018-03-15,1.0
1547,52041.0,2017-11-20 16:14:24,2017-11-28 00:42:49,106.77,2017-12-04 12:00:00,0.0
1548,52205.0,2017-10-17 22:38:28,2017-10-25 16:20:05,32.34,no_info,1.0
1549,42496.0,2018-04-03 12:39:58,2018-04-05 22:12:48,133.52,n/a,1.0
1550,34624.0,2017-11-16 12:30:55,2017-12-04 19:46:56,214.86,2017-12-06 12:00:00,0.0
1551,55749.0,2016-10-06 17:10:05,2016-10-17 19:29:03,31.16,2016-11-28 12:00:00,10.0
1552,48340.0,2017-02-23 12:20:44,2017-03-06 10:24:55,21.21,2017-03-24 12:00:00,8.0
1553,48530.0,2017-02-09 12:48:59,2017-02-17 16:32:56,99.88 reais,2017-03-14 12:00:00,3.0
1554,41025.0,2018-08-12 14:35:52,2018-08-16 13:38:42,57.81,2018-08-17 12:00:00,9.0
1555,9414.0,2017-10-04 15:32:22,2017-10-11 19:06:33,n/a,2017-10-30 12:00:00,13.0
1556,35166.0,2018-08-07 12:29:39,2018-08-13 14:50:44,21.65,2018-08-27 12:00:00,14.0
1557,34629.0,2018-07-09 10:07:19,2018-07-11 20:12:29,34.33,2018-07-18,0.0
1558,24516.0,2017-03-20 23:51:25,2017-03-27 15:53:00,123.02,2017-04-10 12:00:00,2.0
1559,36273.0,2018-04-23 14:57:13,2018-05-03 00:51:52,11.39,2018-05-09 12:00:00,6.0
1560,38083.0,2018-02-26 21:44:20,2018-03-17 00:51:35,141.36,valores em falta,15.0
1561,45058.0,2018-02-06 18:23:16,2018-03-05 11:08:15,4.34,n/a,12.0
1562,28466.0,2018-03-21 09:01:26,2018-03-29 19:36:38,34.33,2018-04-03 12:00:00,15.0
1563,17312.0,2017-10-04 14:14:37,2017-10-23 16:33:14,47.55,2017-10-27 12:00:00,12.0
1564,55708.0,2018-08-02 14:50:44,valores em falta,n/a,nan,5.0
1565,31462.0,2018-05-08 12:30:32,2018-05-15 16:46:52,339.59,2018-05-28 12:00:00,2.0
1566,41753.0,2018-02-26 08:35:13,2018-03-13 18:22:54,45.57,2018-03-19 12:00:00,1.0
1567,31376.0,2018-08-15 16:58:08,2018-08-17 22:51:29,132.94,2018-08-28 12:00:00,2.0
1568,9273.0,2017-08-25 11:16:05,2017-08-30 14:04:26,49.05 Reais,2017-09-08,1.0
1569,27288.0,2018-06-08 14:59:48,2018-06-13 22:14:30,36.97,2018-06-19,4.0
1570,55435.0,2018-05-10 12:06:38,2018-05-18 22:51:56,42.61,2018-06-07,2.0
1571,63145.0,valores em falta,valores em falta,60.35 r$,n/a,12.0
1572,25581.0,2018-02-11 22:57:07,2018-03-02 00:45:14,14.25,2018-03-08,9.0
1573,13457.0,2017-11-15 21:03:17,2017-12-27 21:04:37,47.55,2017-12-11 12:00:00,0.0
1574,16446.0,2018-02-19 22:35:15,2018-03-01 21:48:15,19.38,2018-03-12 12:00:00,8.0
1575,23487.0,N/A,2018-03-23 15:58:23,NO_INFO,VALORES EM FALTA,6.0
1576,38209.0,2018-03-08 10:43:22,2018-03-16 23:28:48,50.28,2018-03-26,12.0
1577,44016.0,2018-04-15 16:40:14,2018-04-19 22:02:23,11.09,2018-05-09,3.0
1578,53537.0,2017-03-28 23:49:15,2017-03-31 14:08:12,55.54,2017-04-17,5.0
1579,11290.0,2017-06-20 11:12:10,2017-06-26 14:22:29,19.96,2017-07-12 12:00:00,9.0
1580,61320.0,2018-07-18 20:02:29,2018-07-25 12:40:43,13.51,2018-08-16 12:00:00,6.0
1581,56210.0,2018-06-18 17:31:22,2018-06-22 15:45:15,32.61,2018-07-26,0.0
1582,28929.0,2018-07-31 12:06:37,2018-08-06 16:14:38,63.2,2018-08-15 12:00:00,7.0
1583,36883.0,2017-08-21 21:32:06,2017-09-01 17:57:54,21.98,2017-09-13 12:00:00,13.0
1584,30823.0,2018-02-12 10:12:54,2018-02-27 22:09:24,35.61,2018-03-06 12:00:00,12.0
1585,27855.0,no_info,nan,no_info,nones,8.0
1586,19272.0,2017-12-01 23:33:35,2017-12-11 20:34:07,38.66,2017-12-27 12:00:00,3.0
1587,15388.0,2018-01-22 11:41:56,2018-02-01 18:06:27,97.74,2018-02-16,16.0
1588,15515.0,2017-11-12 20:32:49,2017-11-28 23:33:04,78.84 reais,valores em falta,7.0
1589,470.0,2018-01-20 14:24:50,2018-03-02 22:37:49,47.55,2018-02-23 12:00:00,9.0
1590,46058.0,nones,valores em falta,38.63,nones,2.0
1591,47429.0,2018-05-26 21:35:28,2018-06-08 23:22:53,12.28,2018-06-28,12.0
1592,23670.0,2017-07-27 11:50:33,2017-08-11 17:52:33,15.22,2017-08-22,9.0
1593,27241.0,2017-11-20 18:53:16,2017-11-28 20:44:51,38.98,2017-12-13 12:00:00,1.0
1594,29279.0,2017-09-11 21:36:12,2017-09-14 18:32:30,61.32,2017-09-21,13.0
1595,23194.0,2017-10-01 17:19:18,2017-10-07 14:46:56,174.49,2017-10-19,9.0
1596,2534.0,2017-11-08 18:18:31,2017-11-24 15:48:41,49.93 reais,2017-12-06,3.0
1597,57755.0,2018-01-10 09:20:54,2018-01-19 17:54:46,19.96,2018-02-07,1.0
1598,33043.0,2017-05-06 19:32:23,2017-05-22 12:18:11,47.55,2017-05-31 12:00:00,7.0
1599,18278.0,2018-03-16 15:45:55,2018-03-27 02:33:36,14.76,2018-04-12 12:00:00,12.0
1600,33505.0,2017-08-21 00:05:16,2017-08-25 21:21:29,26.14,2017-09-18 12:00:00,5.0
1601,43409.0,2018-07-21 16:11:57,2018-07-27 15:14:31,321.46 REAL BRASILEIRO,2018-08-07 12:00:00,3.0
1602,20194.0,2017-05-30 11:00:28,2017-06-14 16:27:54,60.4,2017-06-30 12:00:00,5.0
1603,27907.0,2017-11-24 21:03:03,2017-12-05 16:39:02,10.31,2017-12-19 12:00:00,9.0
1604,54428.0,2017-12-06 10:17:50,2017-12-16 16:28:40,89.36,2017-12-22,17.0
1605,50144.0,2017-11-16 18:16:55,2017-11-22 14:36:25,17.44,2017-12-06,4.0
1606,63030.0,2018-02-17 16:41:06,2018-02-27 18:22:43,13.92,2018-03-05 12:00:00,2.0
1607,39661.0,2018-06-26 12:08:57,2018-07-02 22:37:58,65.03,2018-07-20,2.0
1608,60731.0,2018-08-13 21:12:35,2018-08-21 18:04:32,19.65,2018-08-31,8.0
1609,30402.0,2018-07-02 15:38:53,2018-07-11 19:20:34,4.24 Reais,2018-07-30 12:00:00,2.0
1610,34990.0,2017-10-16 12:18:33,2017-10-23 17:45:05,29.27 real brasileiro,2017-11-01 12:00:00,1.0
1611,54997.0,2017-04-14 20:31:38,2017-05-08 11:42:55,17.14,2017-05-10,8.0
1612,4821.0,2017-11-21 11:37:06,2017-11-30 18:33:04,47.55,2017-12-11 12:00:00,12.0
1613,20545.0,2018-01-15 05:46:01,2018-01-25 17:02:49,16.06,2018-02-14 12:00:00,5.0
1614,48466.0,2018-06-08 12:06:19,2018-06-15 22:49:26,51.39,2018-07-13 12:00:00,12.0
1615,8598.0,2017-08-08 22:39:06,2017-08-18 21:33:08,47.55,2017-08-30,12.0
1616,4131.0,2017-04-29 20:51:41,2017-05-04 17:12:10,55.54,valores em falta,8.0
1617,54020.0,2017-12-01 08:36:14,2017-12-11 11:19:38,67.11,no_info,6.0
1618,17722.0,2017-11-08 19:30:06,2017-11-20 18:08:09,29.41,2017-11-29 12:00:00,1.0
1619,7458.0,2017-09-19 10:30:53,2017-09-28 20:25:16,20.67,2017-10-19,9.0
1620,54567.0,2018-01-16 17:56:59,2018-02-02 16:32:39,56.11,2018-02-15 12:00:00,6.0
1621,32306.0,2018-07-02 09:34:13,2018-07-10 22:22:44,30.5,2018-07-23,13.0
1622,26757.0,2018-05-20 19:44:25,2018-06-07 16:58:33,89.34,2018-07-03,17.0
1623,31567.0,2017-11-24 21:13:26,2017-12-07 19:15:06,42.17,2017-12-18,4.0
1624,59819.0,2017-07-28 19:53:33,2017-08-11 19:47:48,0.0,2017-08-21,9.0
1625,39309.0,2017-02-03 16:25:13,2017-02-10 10:51:54,2.46,2017-03-14 12:00:00,4.0
1626,37692.0,2018-01-22 18:01:40,2018-02-05 20:53:02,70.82,2018-02-19 12:00:00,10.0
1627,20605.0,2018-07-17 12:59:25,2018-07-25 14:04:58,19.2,2018-08-20,0.0
1628,20813.0,2018-05-21 11:29:09,2018-05-29 14:33:19,35.75,2018-06-20 12:00:00,5.0
1629,46796.0,2018-03-04 21:29:01,2018-03-23 00:08:33,59.82 real brasileiro,2018-03-28,14.0
1630,46282.0,2018-07-21 17:02:18,2018-08-02 21:03:57,6.87,2018-08-14,3.0
1631,11241.0,2018-06-13 16:19:00,VALORES EM FALTA,NONES,NO_INFO,4.0
1632,42496.0,NAN,2018-04-05 22:12:48,133.52,N/A,1.0
1633,39309.0,2017-02-03 16:25:13,2017-02-10 10:51:54,2.46,2017-03-14 12:00:00,4.0
1634,24304.0,2018-05-05 07:12:07,2018-05-11 23:04:39,11.31,2018-06-06 12:00:00,0.0
1635,37227.0,2018-02-16 16:30:42,2018-02-28 21:56:45,44.11 reais,2018-03-12 12:00:00,9.0
1636,22359.0,2018-01-31 09:30:15,2018-02-09 17:56:52,6.31 real,no_info,13.0
1637,63145.0,2017-09-10 10:49:33,2017-09-14 22:05:33,60.35 R$,2017-09-27 12:00:00,12.0
1638,30027.0,no_info,valores em falta,n/a,n/a,14.0
1639,22071.0,2018-06-05 22:44:05,2018-06-13 20:56:34,40.73,2018-07-12,4.0
1640,45190.0,2018-02-04 23:26:31,2018-02-14 19:16:07,89.36,2018-02-26,10.0
1641,46058.0,2018-05-29 08:00:01,2018-06-06 14:06:38,38.63,n/a,2.0
1642,6844.0,2017-12-13 14:21:15,2017-12-28 09:05:34,14.01,2018-01-08 12:00:00,8.0
1643,33809.0,2018-03-15 23:38:37,2018-03-26 15:08:40,125.47,2018-04-20 12:00:00,6.0
1644,17565.0,2018-07-17 12:02:11,2018-07-20 20:51:25,82.93,2018-08-07,9.0
1645,63525.0,2017-07-07 18:36:58,2017-07-15 13:07:51,44.4,2017-07-31 12:00:00,1.0
1646,1659.0,2018-03-02 17:38:17,2018-04-05 19:58:53,46.87,2018-03-20 12:00:00,0.0
1647,37433.0,2018-08-13 12:05:52,2018-08-18 05:34:27,0.07,2018-08-22,6.0
1648,42630.0,2017-05-10 13:17:10,2017-05-30 09:42:28,42.49 r$,2017-06-01 12:00:00,9.0
1649,11448.0,2018-07-24 13:13:09,2018-08-01 19:10:00,57.21,NONES,14.0
1650,22229.0,2017-08-20 20:50:18,2017-08-28 19:33:59,23.05 real brasileiro,2017-09-11,8.0
1651,302.0,2017-07-11 22:27:14,2017-07-31 17:26:45,48.1,2017-08-10 12:00:00,6.0
1652,46733.0,2018-02-10 21:55:42,2018-02-22 23:03:56,29.05,2018-03-19 12:00:00,4.0
1653,2080.0,2017-07-25 16:39:25,n/a,7.56,2017-08-09 12:00:00,13.0
1654,38213.0,2017-07-19 18:45:11,2017-07-28 20:33:41,42.48,2017-08-11,2.0
1655,46525.0,2017-10-03 17:10:52,2017-10-11 17:32:38,82.44,2017-11-03 12:00:00,12.0
1656,5372.0,2017-05-23 22:30:12,2017-05-30 13:27:53,25.26,nan,14.0
1657,12328.0,2018-05-13 21:29:49,2018-05-16 21:10:54,47.54,2018-06-08 12:00:00,9.0
1658,18.0,2017-03-07 19:19:19,2017-03-21 10:41:53,11.36,NAN,7.0
1659,54061.0,2018-07-26 13:19:41,2018-07-30 18:08:56,60.07 R$,2018-08-10 12:00:00,9.0
1660,51053.0,2018-05-07 22:38:02,2018-05-16 15:58:49,62.92,2018-05-28 12:00:00,1.0
1661,23268.0,2017-09-23 15:34:57,2017-10-01 14:14:50,59.62,valores em falta,3.0
1662,13542.0,2017-08-07 17:26:19,2017-08-14 19:55:00,47.55,2017-08-29 12:00:00,13.0
1663,50688.0,2017-12-06 00:15:52,2017-12-19 14:29:28,14.25,2018-01-04 12:00:00,8.0
1664,13644.0,2018-02-24 13:47:56,2018-03-19 20:04:13,12.01,nones,13.0
1665,46575.0,2018-05-15 03:32:54,2018-05-18 21:28:40,34.33,2018-05-23,8.0
1666,452.0,2018-02-02 12:26:58,2018-02-08 12:34:19,valores em falta,2018-02-20 12:00:00,6.0
