ID Cliente,TipoDeCliente,RubroEmpresa,Antiguedad,Edad,Genero,MesesTransaccionados,Encomiendas,Documentos,EncomiendasValor,DocumentosValor,MontoTotal,MesesUltimaTransaccion,ValorAdeudado,NivelDeServicio
15988,Empresa,Retail,28.0,,,15,15255,0,85885650,0,85885650,4,0.0,93.29800123608734
15989,Persona,,,72.0,Masculino,16,16,16,117184,43616,160800,6,0.0,89.94700185413102
15990,Persona,,,52.0,Femenino,14,14,56,138180,187096,325276,7,0.0,88.27150216315286
15991,Persona,,,31.0,Masculino,1,2,0,4902,0,4902,1,0.0,98.32450030902184
15992,Persona,,,27.0,Masculino,3,0,0,0,0,0,2,0.0,96.64900061804367
15993,Persona,,,61.0,Femenino,3,12,0,110796,0,110796,1,0.0,98.32450030902184
15994,Persona,,,77.0,Femenino,9,0,18,0,38610,38610,1,0.0,98.32450030902184
15995,Persona,,,30.0,Femenino,6,0,0,0,0,0,1,0.0,98.32450030902184
15996,Persona,,,24.0,Femenino,19,0,0,0,0,0,11,0.0,81.5695033992402
15997,Persona,,,74.0,Femenino,23,23,46,219926,113528,333454,5,0.0,91.62250154510919
15998,Persona,,,46.0,Femenino,6,6,12,29880,31968,61848,3,0.0,94.97350092706552
15999,Persona,,,21.0,Masculino,9,9,0,35964,0,35964,4,0.0,93.29800123608734
16000,Persona,,,28.0,Masculino,14,14,42,35700,90174,125874,2,0.0,96.64900061804367
16001,Persona,,,66.0,Masculino,3,3,6,18273,25092,43365,1,0.0,98.32450030902184
16002,Persona,,,31.0,Masculino,5,0,0,0,0,0,4,0.0,93.29800123608734
16003,Persona,,,63.0,Masculino,11,22,22,115236,78760,193996,8,0.0,86.59600247217469
16004,Persona,,,38.0,Femenino,17,0,17,0,52513,52513,3,0.0,94.97350092706552
16005,Persona,,,58.0,Femenino,16,16,0,42112,0,42112,3,0.0,94.97350092706552
16006,Persona,,,60.0,Femenino,22,44,44,167112,173052,340164,1,0.0,98.32450030902184
16007,Persona,,,37.0,Masculino,10,0,10,0,25320,25320,1,0.0,98.32450030902184
16008,Persona,,,52.0,Femenino,7,7,7,16758,11550,28308,2,0.0,96.64900061804367
16009,Empresa,Retail,39.0,,,18,18198,18,132572430,33426,132605856,7,0.0,88.27150216315286
16010,Persona,,,68.0,Femenino,11,11,11,39380,39798,79178,1,0.0,98.32450030902184
16011,Persona,,,67.0,Masculino,8,16,8,62272,31576,93848,4,0.0,93.29800123608734
16012,Persona,,,48.0,Masculino,8,8,0,16392,0,16392,7,0.0,88.27150216315286
16013,Persona,,,23.0,Masculino,23,0,92,0,260544,260544,9,0.0,84.92050278119653
16014,Empresa,Retail,48.0,,,12,11940,0,68081880,0,68081880,3,0.0,94.97350092706552
16015,Persona,,,43.0,Femenino,10,10,0,43020,0,43020,3,0.0,94.97350092706552
16016,Empresa,Retail,31.0,,,34,34612,34,160426620,53040,160479660,4,0.0,93.29800123608734
16017,Persona,,,55.0,Femenino,21,21,21,192213,35679,227892,7,0.0,88.27150216315286
16018,Persona,,,66.0,Femenino,6,12,12,35604,30420,66024,5,0.0,91.62250154510919
16019,Empresa,Manufactura,15.0,,,39,39663,0,242261604,0,242261604,2,0.0,96.64900061804367
16020,Persona,,,57.0,Femenino,14,0,0,0,0,0,4,0.0,93.29800123608734
16021,Empresa,Retail,39.0,,,60,60000,0,376800000,0,376800000,2,0.0,96.64900061804367
16022,Persona,,,50.0,Masculino,8,8,8,34272,33512,67784,7,0.0,88.27150216315286
16023,Persona,,,39.0,Femenino,10,10,0,73110,0,73110,7,0.0,88.27150216315286
16024,Persona,,,19.0,Femenino,23,23,46,74198,174386,248584,11,0.0,81.5695033992402
16025,Persona,,,38.0,Masculino,20,20,20,145640,57640,203280,11,0.0,81.5695033992402
16026,Empresa,Retail,49.0,,,60,58920,120,311745720,241440,311987160,4,0.0,93.29800123608734
16027,Empresa,Retail,34.0,,,56,56616,0,305386704,0,305386704,1,0.0,98.32450030902184
16028,Persona,,,79.0,Masculino,1,0,1,0,1901,1901,1,0.0,98.32450030902184
16029,Persona,,,62.0,Masculino,6,0,12,0,21780,21780,6,0.0,89.94700185413102
16030,Persona,,,49.0,Femenino,8,0,16,0,48160,48160,3,0.0,94.97350092706552
16031,Persona,,,57.0,Masculino,4,0,0,0,0,0,3,0.0,94.97350092706552
16032,Persona,,,55.0,Femenino,8,8,24,69328,62976,132304,5,0.0,91.62250154510919
16033,Persona,,,76.0,Femenino,14,28,14,173908,31864,205772,4,0.0,93.29800123608734
16034,Persona,,,61.0,Masculino,5,5,15,17535,40140,57675,1,0.0,98.32450030902184
16035,Persona,,,46.0,Femenino,10,10,0,74400,0,74400,3,0.0,94.97350092706552
16036,Persona,,,18.0,Masculino,17,0,0,0,0,0,10,0.0,83.24500309021836
16037,Persona,,,47.0,Masculino,3,0,0,0,0,0,2,0.0,96.64900061804367
16038,Persona,,,49.0,Femenino,5,0,0,0,0,0,4,0.0,93.29800123608734
16039,Persona,,,61.0,Masculino,20,20,20,89420,77240,166660,7,0.0,88.27150216315286
16040,Empresa,Manufactura,50.0,,,33,32769,99,196450155,176715,196626870,9,0.0,84.92050278119653
16041,Empresa,Retail,8.0,,,22,21934,0,152090356,0,152090356,11,33695810.39413543,81.5695033992402
16042,Persona,,,18.0,Masculino,20,20,0,49060,0,49060,11,0.0,81.5695033992402
16043,Persona,,,18.0,Masculino,24,0,24,0,58656,58656,6,0.0,89.94700185413102
16044,Persona,,,22.0,Masculino,18,0,18,0,37818,37818,5,0.0,91.62250154510919
16045,Persona,,,50.0,Femenino,18,36,18,305100,57780,362880,12,0.0,79.89400370826203
16046,Persona,,,75.0,Femenino,21,0,0,0,0,0,1,0.0,98.32450030902184
16047,Persona,,,67.0,Masculino,5,0,10,0,26380,26380,2,0.0,96.64900061804367
16048,Persona,,,43.0,Masculino,21,21,21,135597,92820,228417,2,0.0,96.64900061804367
16049,Persona,,,37.0,Femenino,7,0,14,0,28588,28588,1,0.0,98.32450030902184
16050,Persona,,,35.0,Masculino,12,12,0,72804,0,72804,6,0.0,89.94700185413102
16051,Persona,,,23.0,Femenino,4,4,12,35232,43548,78780,4,0.0,93.29800123608734
16052,Persona,,,67.0,Femenino,10,20,10,107800,22100,129900,10,0.0,83.24500309021836
16053,Empresa,Manufactura,44.0,,,60,58380,0,164573220,0,164573220,12,0.0,79.89400370826203
16054,Empresa,Retail,29.0,,,15,14610,0,80661810,0,80661810,1,0.0,98.32450030902184
16055,Empresa,Retail,49.0,,,33,33297,33,124031325,85272,124116597,1,0.0,98.32450030902184
16056,Empresa,Retail,22.0,,,46,46368,46,135950976,111596,136062572,10,0.0,83.24500309021836
16057,Persona,,,29.0,Masculino,13,13,13,37960,40417,78377,6,0.0,89.94700185413102
16058,Persona,,,33.0,Masculino,12,12,12,61176,43512,104688,2,0.0,96.64900061804367
16059,Persona,,,33.0,Masculino,23,0,0,0,0,0,5,0.0,91.62250154510919
16060,Persona,,,62.0,Masculino,22,0,66,0,277200,277200,7,0.0,88.27150216315286
16061,Persona,,,50.0,Masculino,3,0,3,0,13212,13212,2,0.0,96.64900061804367
16062,Empresa,Manufactura,5.0,,,13,13689,0,50279697,0,50279697,11,7829242.041041373,81.5695033992402
16063,Persona,,,32.0,Masculino,7,0,7,0,16968,16968,5,0.0,91.62250154510919
16064,Persona,,,64.0,Femenino,3,0,3,0,11556,11556,1,0.0,98.32450030902184
16065,Persona,,,44.0,Femenino,3,0,0,0,0,0,1,0.0,98.32450030902184
16066,Persona,,,29.0,Masculino,14,0,14,0,23324,23324,4,0.0,93.29800123608734
16067,Persona,,,76.0,Femenino,20,20,0,101240,0,101240,8,0.0,86.59600247217469
16068,Empresa,Manufactura,24.0,,,27,27405,27,189121905,84186,189206091,7,0.0,88.27150216315286
16069,Empresa,Retail,42.0,,,25,26775,25,223249950,38100,223288050,5,0.0,91.62250154510919
16070,Persona,,,29.0,Femenino,7,7,7,69489,12810,82299,4,0.0,93.29800123608734
16071,Persona,,,30.0,Femenino,22,0,22,0,61754,61754,8,0.0,86.59600247217469
16072,Empresa,Retail,16.0,,,43,43301,43,309558849,176128,309734977,10,0.0,83.24500309021836
16073,Empresa,Tecnología,42.0,,,42,15414,7980,107882586,23389380,131271966,4,0.0,93.29800123608734
16074,Persona,,,46.0,Femenino,12,12,24,43752,101304,145056,10,0.0,83.24500309021836
16075,Persona,,,38.0,Masculino,8,0,16,0,51840,51840,8,0.0,86.59600247217469
16076,Persona,,,25.0,Masculino,4,4,8,33932,35048,68980,4,0.0,93.29800123608734
16077,Persona,,,34.0,Femenino,11,0,11,0,36872,36872,4,0.0,93.29800123608734
16078,Persona,,,79.0,Masculino,11,11,11,90398,48015,138413,5,0.0,91.62250154510919
16079,Persona,,,71.0,Masculino,22,0,22,0,57728,57728,4,0.0,93.29800123608734
16080,Persona,,,36.0,Masculino,11,0,0,0,0,0,3,0.0,94.97350092706552
16081,Persona,,,25.0,Masculino,18,36,18,232488,69624,302112,11,0.0,81.5695033992402
16082,Empresa,Manufactura,7.0,,,44,44748,44,255511080,144320,255655400,1,13346461.458371665,98.32450030902184
16083,Persona,,,66.0,Masculino,1,1,1,6537,2485,9022,1,0.0,98.32450030902184
16084,Persona,,,30.0,Femenino,12,12,12,78480,29568,108048,2,0.0,96.64900061804367
16085,Persona,,,64.0,Masculino,14,28,14,227192,62258,289450,6,0.0,89.94700185413102
16086,Persona,,,40.0,Femenino,16,0,16,0,65360,65360,2,0.0,96.64900061804367
16087,Persona,,,71.0,Femenino,7,7,0,16156,0,16156,6,0.0,89.94700185413102
16088,Empresa,Educación,30.0,,,27,10260,5670,53752140,22419180,76171320,9,0.0,84.92050278119653
16089,Persona,,,31.0,Femenino,21,0,21,0,58884,58884,9,0.0,84.92050278119653
16090,Persona,,,47.0,Masculino,19,57,19,517332,43529,560861,11,0.0,81.5695033992402
16091,Persona,,,29.0,Femenino,6,12,0,76512,0,76512,2,0.0,96.64900061804367
16092,Persona,,,48.0,Femenino,21,84,0,697788,0,697788,1,0.0,98.32450030902184
16093,Persona,,,76.0,Masculino,2,0,4,0,12584,12584,1,0.0,98.32450030902184
16094,Persona,,,58.0,Masculino,9,9,0,23688,0,23688,4,0.0,93.29800123608734
16095,Persona,,,29.0,Masculino,23,0,0,0,0,0,12,0.0,79.89400370826203
16096,Persona,,,69.0,Masculino,1,2,2,15150,4170,19320,1,0.0,98.32450030902184
16097,Persona,,,44.0,Masculino,19,57,0,479085,0,479085,2,0.0,96.64900061804367
16098,Persona,,,32.0,Masculino,4,0,0,0,0,0,4,0.0,93.29800123608734
16099,Persona,,,69.0,Masculino,20,40,0,185320,0,185320,10,0.0,83.24500309021836
16100,Persona,,,59.0,Masculino,19,76,19,331664,82783,414447,6,0.0,89.94700185413102
16101,Persona,,,35.0,Femenino,6,6,0,40494,0,40494,2,0.0,96.64900061804367
16102,Persona,,,67.0,Masculino,8,0,0,0,0,0,4,0.0,93.29800123608734
16103,Persona,,,25.0,Masculino,9,18,18,71352,56556,127908,9,0.0,84.92050278119653
16104,Empresa,Retail,25.0,,,48,46896,48,330757488,205248,330962736,11,0.0,81.5695033992402
16105,Persona,,,27.0,Masculino,17,0,17,0,70006,70006,7,0.0,88.27150216315286
16106,Persona,,,45.0,Masculino,4,12,8,24468,35656,60124,3,0.0,94.97350092706552
16107,Empresa,Retail,17.0,,,43,43516,0,207092644,0,207092644,3,0.0,94.97350092706552
16108,Persona,,,26.0,Femenino,20,0,20,0,74280,74280,9,0.0,84.92050278119653
16109,Persona,,,20.0,Femenino,22,22,22,193974,90002,283976,11,0.0,81.5695033992402
16110,Persona,,,79.0,Masculino,20,20,60,97000,221280,318280,1,0.0,98.32450030902184
16111,Persona,,,49.0,Masculino,24,0,0,0,0,0,9,0.0,84.92050278119653
16112,Persona,,,76.0,Masculino,24,0,0,0,0,0,10,0.0,83.24500309021836
16113,Persona,,,79.0,Femenino,18,0,18,0,35784,35784,10,0.0,83.24500309021836
16114,Persona,,,74.0,Femenino,14,14,0,37086,0,37086,1,0.0,98.32450030902184
16115,Persona,,,56.0,Femenino,10,20,0,82520,0,82520,1,0.0,98.32450030902184
16116,Persona,,,40.0,Masculino,1,0,1,0,3313,3313,1,0.0,98.32450030902184
16117,Persona,,,61.0,Masculino,3,3,3,28458,5652,34110,1,0.0,98.32450030902184
16118,Persona,,,67.0,Masculino,18,0,36,0,115632,115632,12,0.0,79.89400370826203
16119,Persona,,,75.0,Femenino,20,20,60,118960,116700,235660,11,0.0,81.5695033992402
16120,Persona,,,59.0,Femenino,21,0,0,0,0,0,2,0.0,96.64900061804367
16121,Empresa,Retail,7.0,,,41,41246,0,137802886,0,137802886,7,29802736.66482268,88.27150216315286
16122,Persona,,,20.0,Femenino,4,4,4,33708,13988,47696,3,0.0,94.97350092706552
16123,Empresa,Retail,23.0,,,51,49623,51,406511616,139332,406650948,8,0.0,86.59600247217469
16124,Empresa,Retail,47.0,,,16,16480,0,40376000,0,40376000,12,0.0,79.89400370826203
16125,Persona,,,35.0,Femenino,21,21,0,52689,0,52689,4,0.0,93.29800123608734
16126,Persona,,,38.0,Femenino,20,20,60,134040,157500,291540,9,0.0,84.92050278119653
16127,Empresa,Retail,37.0,,,29,29145,0,98976420,0,98976420,10,0.0,83.24500309021836
16128,Persona,,,40.0,Masculino,16,16,0,137824,0,137824,10,0.0,83.24500309021836
16129,Persona,,,73.0,Masculino,9,18,9,66942,33570,100512,7,0.0,88.27150216315286
16130,Persona,,,19.0,Femenino,11,11,0,79035,0,79035,3,0.0,94.97350092706552
16131,Persona,,,72.0,Masculino,17,34,0,173502,0,173502,12,0.0,79.89400370826203
16132,Persona,,,30.0,Masculino,2,0,0,0,0,0,2,0.0,96.64900061804367
16133,Empresa,Retail,28.0,,,55,53900,55,142727200,192775,142919975,8,0.0,86.59600247217469
16134,Persona,,,60.0,Femenino,22,22,0,92158,0,92158,6,0.0,89.94700185413102
16135,Persona,,,68.0,Masculino,21,63,42,617085,172578,789663,7,0.0,88.27150216315286
16136,Persona,,,47.0,Femenino,2,2,4,10210,8440,18650,2,0.0,96.64900061804367
16137,Persona,,,60.0,Masculino,16,0,0,0,0,0,10,0.0,83.24500309021836
16138,Persona,,,76.0,Masculino,11,11,22,79662,60368,140030,6,0.0,89.94700185413102
16139,Persona,,,67.0,Femenino,10,20,0,161560,0,161560,6,0.0,89.94700185413102
16140,Persona,,,48.0,Femenino,24,48,0,280704,0,280704,6,0.0,89.94700185413102
16141,Persona,,,46.0,Femenino,18,0,36,0,125100,125100,3,0.0,94.97350092706552
16142,Persona,,,79.0,Femenino,11,0,0,0,0,0,9,0.0,84.92050278119653
16143,Persona,,,35.0,Femenino,16,0,16,0,60544,60544,9,0.0,84.92050278119653
16144,Persona,,,75.0,Masculino,21,0,21,0,61803,61803,9,0.0,84.92050278119653
16145,Persona,,,62.0,Femenino,24,24,72,68184,231192,299376,5,0.0,91.62250154510919
16146,Persona,,,52.0,Femenino,11,22,11,166606,46145,212751,2,0.0,96.64900061804367
16147,Persona,,,58.0,Masculino,12,12,0,39960,0,39960,11,0.0,81.5695033992402
16148,Empresa,Retail,38.0,,,57,53751,57,435383100,232788,435615888,7,0.0,88.27150216315286
16149,Empresa,Manufactura,23.0,,,13,13650,0,41536950,0,41536950,3,0.0,94.97350092706552
16150,Persona,,,71.0,Femenino,21,42,21,168462,35385,203847,2,0.0,96.64900061804367
16151,Persona,,,50.0,Masculino,8,0,8,0,27552,27552,7,0.0,88.27150216315286
16152,Persona,,,74.0,Masculino,7,14,0,61838,0,61838,4,0.0,93.29800123608734
16153,Persona,,,38.0,Masculino,8,8,16,29872,46656,76528,5,0.0,91.62250154510919
16154,Persona,,,72.0,Masculino,8,0,0,0,0,0,2,0.0,96.64900061804367
16155,Persona,,,32.0,Masculino,20,0,20,0,52180,52180,9,0.0,84.92050278119653
16156,Persona,,,51.0,Femenino,18,18,36,171396,154296,325692,11,0.0,81.5695033992402
16157,Persona,,,22.0,Femenino,12,0,24,0,67296,67296,8,0.0,86.59600247217469
16158,Persona,,,31.0,Masculino,5,0,10,0,36490,36490,2,0.0,96.64900061804367
16159,Persona,,,45.0,Masculino,2,4,0,9056,0,9056,2,0.0,96.64900061804367
16160,Empresa,Educación,9.0,,,31,11687,6541,108467047,15384432,123851479,12,17695681.610480513,79.89400370826203
16161,Persona,,,26.0,Femenino,4,8,8,46616,14016,60632,2,0.0,96.64900061804367
16162,Persona,,,65.0,Masculino,4,8,4,47424,11592,59016,3,0.0,94.97350092706552
16163,Empresa,Educación,35.0,,,58,18734,12992,127372466,24450944,151823410,6,0.0,89.94700185413102
16164,Empresa,Retail,35.0,,,44,41096,44,345863936,181016,346044952,3,0.0,94.97350092706552
16165,Persona,,,60.0,Masculino,2,0,4,0,8064,8064,2,0.0,96.64900061804367
16166,Persona,,,52.0,Masculino,13,13,26,75660,58266,133926,3,0.0,94.97350092706552
16167,Persona,,,53.0,Masculino,18,0,0,0,0,0,6,0.0,89.94700185413102
16168,Empresa,Retail,24.0,,,34,34102,0,203759450,0,203759450,5,0.0,91.62250154510919
16169,Persona,,,21.0,Femenino,3,15,6,149130,17970,167100,1,0.0,98.32450030902184
16170,Persona,,,74.0,Masculino,4,8,8,24480,26368,50848,2,0.0,96.64900061804367
16171,Persona,,,26.0,Masculino,5,0,5,0,12845,12845,5,0.0,91.62250154510919
16172,Persona,,,71.0,Masculino,9,9,9,58941,38601,97542,6,0.0,89.94700185413102
16173,Persona,,,55.0,Masculino,1,1,3,6833,8097,14930,1,0.0,98.32450030902184
16174,Persona,,,71.0,Masculino,18,0,18,0,41922,41922,7,0.0,88.27150216315286
16175,Empresa,Servicios Financieros,11.0,,,14,5264,2702,31383968,9773134,41157102,11,0.0,81.5695033992402
16176,Persona,,,22.0,Masculino,3,0,3,0,9132,9132,1,0.0,98.32450030902184
16177,Empresa,Retail,31.0,,,28,27608,0,56016632,0,56016632,4,0.0,93.29800123608734
16178,Persona,,,32.0,Femenino,8,32,40,150784,70680,221464,2,0.0,96.64900061804367
16179,Persona,,,32.0,Masculino,7,0,0,0,0,0,7,0.0,88.27150216315286
16180,Persona,,,67.0,Masculino,14,0,14,0,54152,54152,4,0.0,93.29800123608734
16181,Persona,,,79.0,Femenino,13,0,13,0,51662,51662,3,0.0,94.97350092706552
16182,Persona,,,72.0,Femenino,15,30,45,147060,129285,276345,7,0.0,88.27150216315286
16183,Persona,,,51.0,Masculino,16,16,0,88832,0,88832,1,0.0,98.32450030902184
16184,Empresa,Retail,8.0,,,23,22839,23,121823226,93817,121917043,2,19682612.397733446,96.64900061804367
16185,Persona,,,41.0,Masculino,11,0,0,0,0,0,2,0.0,96.64900061804367
16186,Persona,,,43.0,Femenino,16,0,0,0,0,0,2,0.0,96.64900061804367
16187,Persona,,,35.0,Masculino,5,0,0,0,0,0,5,0.0,91.62250154510919
16188,Persona,,,51.0,Masculino,13,13,26,66508,49114,115622,11,0.0,81.5695033992402
16189,Empresa,Retail,5.0,,,34,32878,68,100212144,144432,100356576,2,14213117.528404722,96.64900061804367
16190,Persona,,,57.0,Masculino,15,30,30,100560,69930,170490,12,0.0,79.89400370826203
16191,Persona,,,29.0,Femenino,16,16,32,89024,84800,173824,8,0.0,86.59600247217469
16192,Persona,,,26.0,Femenino,10,0,10,0,43140,43140,8,0.0,86.59600247217469
16193,Persona,,,19.0,Masculino,18,54,36,204282,82872,287154,3,0.0,94.97350092706552
16194,Persona,,,33.0,Femenino,12,24,0,102024,0,102024,10,0.0,83.24500309021836
16195,Persona,,,37.0,Masculino,19,19,0,96672,0,96672,12,0.0,79.89400370826203
16196,Persona,,,48.0,Masculino,24,24,48,193656,158832,352488,7,0.0,88.27150216315286
16197,Persona,,,34.0,Masculino,10,30,10,191430,30620,222050,3,0.0,94.97350092706552
16198,Empresa,Retail,12.0,,,24,24120,0,53184600,0,53184600,7,0.0,88.27150216315286
16199,Persona,,,22.0,Masculino,17,17,17,80784,31705,112489,12,0.0,79.89400370826203
16200,Persona,,,75.0,Femenino,11,11,11,62117,43681,105798,8,0.0,86.59600247217469
16201,Empresa,Retail,9.0,,,25,24450,25,140196300,41150,140237450,1,14502183.379667724,98.32450030902184
16202,Persona,,,61.0,Femenino,15,0,0,0,0,0,7,0.0,88.27150216315286
16203,Persona,,,42.0,Femenino,19,38,19,163856,43852,207708,12,0.0,79.89400370826203
16204,Empresa,Retail,26.0,,,22,21978,22,202065732,34892,202100624,3,0.0,94.97350092706552
16205,Empresa,Retail,43.0,,,23,22517,23,50843386,99636,50943022,10,0.0,83.24500309021836
16206,Persona,,,75.0,Masculino,11,0,22,0,49984,49984,4,0.0,93.29800123608734
16207,Persona,,,53.0,Femenino,6,6,0,32316,0,32316,6,0.0,89.94700185413102
16208,Persona,,,39.0,Masculino,19,57,19,115596,75886,191482,5,0.0,91.62250154510919
16209,Persona,,,68.0,Femenino,22,0,0,0,0,0,7,0.0,88.27150216315286
16210,Empresa,Retail,24.0,,,23,21574,23,202385694,84180,202469874,2,0.0,96.64900061804367
16211,Empresa,Retail,13.0,,,20,20840,0,51433120,0,51433120,10,0.0,83.24500309021836
16212,Persona,,,51.0,Femenino,17,34,34,282200,117504,399704,12,0.0,79.89400370826203
16213,Empresa,Manufactura,25.0,,,26,27248,52,67765776,101816,67867592,3,0.0,94.97350092706552
16214,Empresa,Retail,3.0,,,52,51740,0,369268380,0,369268380,8,86466147.76409931,86.59600247217469
16215,Empresa,Tecnología,25.0,,,47,14711,9071,68008953,36556130,104565083,5,0.0,91.62250154510919
16216,Persona,,,44.0,Masculino,5,5,10,19175,18020,37195,1,0.0,98.32450030902184
16217,Persona,,,42.0,Femenino,18,18,36,165348,57636,222984,11,0.0,81.5695033992402
16218,Persona,,,49.0,Femenino,5,0,0,0,0,0,5,0.0,91.62250154510919
16219,Empresa,Retail,23.0,,,14,13594,56,75011692,131488,75143180,8,0.0,86.59600247217469
16220,Persona,,,26.0,Masculino,23,46,0,337594,0,337594,6,0.0,89.94700185413102
16221,Persona,,,44.0,Masculino,11,11,11,41822,39688,81510,8,0.0,86.59600247217469
16222,Persona,,,59.0,Masculino,24,24,0,128328,0,128328,9,0.0,84.92050278119653
16223,Persona,,,26.0,Masculino,1,1,0,8683,0,8683,1,0.0,98.32450030902184
16224,Persona,,,43.0,Masculino,24,72,0,255384,0,255384,4,0.0,93.29800123608734
16225,Empresa,Educación,8.0,,,26,10114,4966,63020334,9604244,72624578,10,17025282.41282154,83.24500309021836
16226,Persona,,,51.0,Masculino,6,12,6,118740,22758,141498,5,0.0,91.62250154510919
16227,Persona,,,22.0,Masculino,8,8,0,25368,0,25368,4,0.0,93.29800123608734
16228,Persona,,,79.0,Masculino,8,0,0,0,0,0,8,0.0,86.59600247217469
16229,Empresa,Retail,3.0,,,32,32576,32,223080448,91392,223171840,5,48966361.7996436,91.62250154510919
16230,Persona,,,45.0,Femenino,16,16,16,76448,30256,106704,4,0.0,93.29800123608734
16231,Empresa,Retail,32.0,,,24,24744,48,233385408,153936,233539344,9,0.0,84.92050278119653
16232,Persona,,,30.0,Masculino,22,22,22,167728,80146,247874,3,0.0,94.97350092706552
16233,Persona,,,69.0,Masculino,19,38,38,247608,168454,416062,2,0.0,96.64900061804367
16234,Persona,,,51.0,Femenino,9,45,0,304830,0,304830,3,0.0,94.97350092706552
16235,Persona,,,63.0,Masculino,22,22,66,76846,115698,192544,4,0.0,93.29800123608734
16236,Persona,,,37.0,Femenino,24,48,0,300288,0,300288,12,0.0,79.89400370826203
16237,Persona,,,26.0,Masculino,24,24,48,119592,133488,253080,7,0.0,88.27150216315286
16238,Persona,,,58.0,Femenino,13,0,13,0,24557,24557,8,0.0,86.59600247217469
16239,Persona,,,65.0,Masculino,21,0,0,0,0,0,1,0.0,98.32450030902184
16240,Persona,,,64.0,Masculino,2,2,2,13520,4446,17966,2,0.0,96.64900061804367
16241,Persona,,,52.0,Femenino,17,17,0,146081,0,146081,12,0.0,79.89400370826203
16242,Persona,,,59.0,Masculino,23,115,46,1018900,173236,1192136,5,0.0,91.62250154510919
16243,Persona,,,34.0,Masculino,18,18,18,39636,59220,98856,5,0.0,91.62250154510919
16244,Empresa,Retail,21.0,,,24,23640,24,70329000,78072,70407072,4,0.0,93.29800123608734
16245,Persona,,,72.0,Femenino,17,17,0,147135,0,147135,4,0.0,93.29800123608734
16246,Persona,,,48.0,Masculino,8,8,16,43648,43984,87632,5,0.0,91.62250154510919
16247,Persona,,,76.0,Femenino,14,28,14,71736,21644,93380,12,0.0,79.89400370826203
16248,Persona,,,57.0,Masculino,8,8,0,31608,0,31608,2,0.0,96.64900061804367
16249,Persona,,,27.0,Masculino,20,20,0,48040,0,48040,7,0.0,88.27150216315286
16250,Persona,,,69.0,Femenino,17,0,0,0,0,0,4,0.0,93.29800123608734
16251,Persona,,,30.0,Femenino,2,2,2,18088,7148,25236,2,0.0,96.64900061804367
16252,Persona,,,43.0,Femenino,20,0,0,0,0,0,4,0.0,93.29800123608734
